ENTIDAD,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,UNIDAD DE MEDICION
SAN LUIS POTOSÍ,1999,25.04754015,26.97294113,29.37081481,32.80662949,34.2507715,32.32983783,29.23030987,30.7396173,28.6141429,26.93791594,25.26761106,23.3606298,°C
SINALOA,1999,29.96959922,31.11497785,32.09293395,33.45636162,35.79515516,36.93118867,34.78305796,34.80212431,35.01920381,35.85802316,33.64966107,28.80145161,°C
SONORA,1999,26.09288746,28.09312809,28.93431956,30.15956791,35.41482131,37.99826945,35.99603238,37.04150987,36.99530583,36.03107778,31.52004429,24.19811208,°C
TABASCO,1999,30.03255469,31.34336262,33.73545127,36.5112156,37.74045806,35.7437037,33.76673697,34.28811001,32.59846154,30.18793277,28.51863448,28.09806629,°C
TAMAULIPAS,1999,25.94031286,28.16261835,30.0918991,34.24352891,35.31318558,34.50244054,32.53769466,34.90816712,31.55635522,29.50192071,27.64350792,23.752679,°C
TLAXCALA,1999,21.80599993,23.75183983,25.26818842,26.733125,26.6109879,25.14107843,22.51385199,23.27929656,22.03950888,20.9954143,20.87910412,20.37049336,°C
VERACRUZ DE IGNACIO DE LA LLAVE,1999,25.62869855,26.93203495,29.71798458,32.85754755,34.27689364,32.04615781,29.80738919,30.79670699,28.81415421,26.97464286,25.23801802,24.05297879,°C
YUCATÁN,1999,30.42185704,31.96568455,34.02615524,36.56553107,37.42378103,34.47145869,33.38300338,34.52432687,33.91805207,31.87587453,29.32514687,29.21786354,°C
ZACATECAS,1999,22.97691894,25.67690039,26.84568292,30.12229475,31.60619718,29.98972151,26.74048998,27.84254252,26.97229018,26.26721327,23.96504776,21.45941936,°C
AGUASCALIENTES,2000,23.30558756,25.01159875,27.38357771,29.83181818,30.59090909,28.52757576,28.6729883,27.95218894,27.84910714,26.74855991,24.97181818,22.34127566,°C
BAJA CALIFORNIA,2000,22.56901092,21.73508338,22.26541441,27.06634597,29.15703323,31.75804264,32.63502941,33.80169268,32.38102078,25.72604788,21.30572091,22.79696081,°C
BAJA CALIFORNIA SUR,2000,27.04861448,27.51244459,27.21912963,30.3989694,31.35636119,33.85720543,35.62677731,35.83494947,34.7507353,30.36983079,26.3887201,26.80524087,°C
CAMPECHE,2000,29.08032697,30.91095305,34.29112903,36.36293958,36.49921595,33.91209587,34.62261425,32.89631663,32.85270833,31.17952314,31.12666667,28.26135534,°C
COAHUILA  DE ZARAGOZA,2000,22.40142809,25.591384,28.9503413,31.11817729,34.2741297,32.50694306,34.47147183,32.74703603,31.88821764,26.5978703,22.59845947,19.61069564,°C
COLIMA,2000,32.25982009,32.57664577,32.23255132,33.81753623,33.4672885,33.3518023,33.22617866,33.59937965,32.13233786,32.79274194,32.96384615,31.95531661,°C
CHIAPAS,2000,28.61499502,29.71880847,32.15365086,32.4054594,30.82615775,29.95245946,30.61367784,29.91407754,29.46811961,29.00469952,29.83144036,27.84698114,°C
CHIHUAHUA,2000,21.1967266,23.53794953,24.75858592,28.78917195,32.64915271,30.71571537,31.06405841,30.08502785,29.9387937,24.47343068,19.0506981,18.8270817,°C
DISTRITO FEDERAL,2000,20.58329749,22.40613027,24.58144166,26.04928775,24.99185402,23.02708333,24.10283981,21.27283401,22.78214286,23.83602151,23.78939394,20.57659043,°C
DURANGO,2000,22.68532162,24.81452474,26.68549522,29.50423442,31.72222725,28.24995094,29.51857237,28.46996932,28.54178281,25.62245264,22.04111869,20.95691977,°C
GUANAJUATO,2000,24.16468771,26.00614453,28.53304736,30.47157928,30.59890793,27.06461806,27.89711862,26.95541835,27.61689775,26.82122512,25.95735886,23.18755799,°C
GUERRERO,2000,30.65382803,31.66649784,32.99694248,34.35911664,33.60511523,31.11396226,31.45657204,31.04332243,30.67445557,31.47726022,31.94302647,30.91687818,°C
HIDALGO,2000,22.20598847,24.17415487,26.71322791,27.68002743,27.10563495,24.374,25.41331296,24.19018912,24.23717672,23.16494394,23.745,21.00856855,°C
JALISCO,2000,27.84602995,29.33510356,30.66466165,32.85851126,33.16571746,28.98684455,29.39331401,28.77510647,28.92205401,28.99412172,28.27433965,26.80158027,°C
MÉXICO,2000,21.14104595,22.6369508,24.23432187,25.37524555,24.18784333,21.79895986,22.45197148,21.48386175,21.61369961,21.84060719,22.25077496,19.85305163,°C
MICHOACÁN DE OCAMPO,2000,25.89028752,27.26511612,28.83398166,31.05182707,30.53504383,26.97631184,27.00857911,26.5875233,26.85887679,26.84788095,26.52375205,24.9273467,°C
MORELOS,2000,28.12024708,29.59618489,31.94879032,33.47972222,31.78992758,28.38408163,29.78340054,28.91048387,28.42645833,28.80987903,29.74564157,27.78089603,°C
NAYARIT,2000,30.92623285,32.28715814,33.13494624,35.43166667,36.09569893,33.82810519,33.19873272,33.48477343,33.02681973,32.52927121,31.34468886,30.80536037,°C
NUEVO LEÓN,2000,23.72623656,26.44436235,29.1737926,30.77246249,33.23957457,31.88067128,34.63278295,32.58949516,31.76644696,25.81815749,23.25155373,19.60377372,°C
OAXACA,2000,26.68151257,28.45442172,30.76390837,31.31223054,29.9858202,28.00252522,29.20472576,28.35193548,27.75149718,27.94747787,28.12845153,26.46320242,°C
PUEBLA,2000,22.93996122,24.67259442,27.0653914,28.17275948,27.22034726,24.82943091,25.94384475,25.27329625,25.33048833,24.4793083,25.30793583,22.26982752,°C
QUERÉTARO,2000,23.90671424,25.15183172,27.92476959,28.67666835,29.61347545,26.57515964,27.04265233,25.77073733,26.68066667,24.97923904,25.83490646,22.40021505,°C
QUINTANA ROO,2000,29.02152438,30.05854414,31.9355528,33.20042735,33.00868486,31.6580191,33.35145161,32.29241935,32.2316831,30.41180251,30.93205952,28.91405588,°C
SAN LUIS POTOSÍ,2000,25.52170529,27.72889223,30.87275069,32.28724173,32.88140772,29.82588057,31.87514789,30.39980745,30.55081932,27.54667311,26.89656741,24.06055222,°C
SINALOA,2000,29.7857165,31.47876066,31.30810386,34.47357724,36.4992162,36.1101626,35.5436664,35.21837136,34.82033333,32.43959195,28.38,29.41475806,°C
SONORA,2000,26.51721565,27.69567619,27.61581024,33.54203964,37.40609394,38.16215556,38.39829268,36.80765005,37.3824937,30.21351625,23.81875152,25.35139647,°C
TABASCO,2000,28.21428571,29.49507389,33.66026311,34.17166667,34.15925499,32.41789567,32.78423387,31.58870968,31.53809524,29.36451613,30.18333333,27.02419355,°C
TAMAULIPAS,2000,25.79483044,28.38547766,31.43133168,32.58899757,34.5259041,32.72229408,35.3765959,33.89475285,33.60565121,28.59769007,26.384641,22.11438068,°C
TLAXCALA,2000,21.92376344,23.66948873,25.56493236,26.52344444,25.12227823,22.74354839,24.16297491,22.89247312,22.75679012,22.77269585,23.22,20.15372636,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2000,25.32974585,27.20364423,30.7028915,31.65573574,32.18706771,30.29104167,31.0068013,30.07510081,29.97991049,27.83571087,26.84813013,23.5533857,°C
YUCATÁN,2000,29.81576118,31.65266045,34.44516584,35.6459564,36.07970802,33.90324345,35.12886248,34.06351767,33.82987858,31.74603726,31.91711591,29.03053117,°C
ZACATECAS,2000,23.68819436,25.83517372,27.48384007,30.17167158,30.79319695,26.82127806,28.22698012,26.8655271,27.51635138,26.18007878,24.31080956,22.0959051,°C
AGUASCALIENTES,2001,22.37984578,24.94674185,25.92011283,30.39576271,29.76446051,28.9180791,28.65015657,27.7777474,26.13135593,25.59093437,23.79532164,22.93857759,°C
BAJA CALIFORNIA,2001,19.22537291,19.63913987,22.207507,23.54443736,29.24579812,32.3402577,33.16018133,33.69574895,31.92472921,28.50432369,24.14551972,20.56225782,°C
BAJA CALIFORNIA SUR,2001,24.02693425,25.44933214,25.9357196,28.70782645,31.63235257,34.4281453,36.06546298,36.4780442,34.99863593,32.21408366,29.33720941,24.8524021,°C
CAMPECHE,2001,28.46928152,31.57945135,33.05462833,35.4762963,34.19003584,33.96983333,33.62148094,33.20032258,33.26948148,32.33913043,30.48224638,29.7421595,°C
COAHUILA  DE ZARAGOZA,2001,19.77612352,23.56384235,24.73279675,31.22352106,33.64705124,34.43557882,34.00014831,33.52257681,31.76679012,28.99479669,24.65536883,19.68282794,°C
COLIMA,2001,31.84184061,33.59092971,31.63032258,33.77716236,34.76105991,34.54358785,33.96560135,33.35501426,32.38039847,33.87377086,33.36884236,33.06129032,°C
CHIAPAS,2001,28.76659148,29.81811927,31.34106061,32.62773537,31.68355614,30.48841361,30.56987507,30.5331357,29.43121557,29.24457226,29.02236239,28.83140811,°C
CHIHUAHUA,2001,17.09722317,19.27555804,22.37390681,28.45176393,29.56780914,31.84733901,31.55355497,30.75685484,28.72185222,26.28222222,20.66154589,16.27270471,°C
DISTRITO FEDERAL,2001,20.40377566,22.44991582,24.62043011,26.38229941,24.96832437,23.92222222,23.47400885,23.51599573,22.92683983,22.47771261,20.67813585,20.64338761,°C
DURANGO,2001,19.93810846,22.98826965,23.79853473,30.01872664,29.90531309,31.23948413,29.47165579,29.17926198,27.98924899,27.0448242,23.69518072,20.36752268,°C
GUANAJUATO,2001,23.83671492,25.87293696,27.07638047,30.31169501,29.51120846,27.80294865,27.37220093,27.17162784,26.32456051,25.65027204,24.14747336,23.5618543,°C
GUERRERO,2001,31.18069044,32.68909298,32.9971483,34.67612412,34.39302592,32.21370187,31.88571487,32.12007974,31.36036744,31.87031813,31.51649051,31.18708612,°C
HIDALGO,2001,22.35955586,23.61638266,25.80012332,27.47771765,26.60343712,26.48505747,25.85410557,25.25907462,23.92977089,23.05123242,22.61414141,22.35559476,°C
JALISCO,2001,26.48571171,28.97164432,29.47219081,32.97111079,32.81429289,30.20102703,28.79533681,29.06960789,28.46701045,28.79602502,27.66119809,26.5447627,°C
MÉXICO,2001,20.71273147,22.16112914,23.00286315,25.10940691,23.74033751,22.30770509,21.7718653,22.1015275,21.2971281,20.91719568,19.85481869,20.19587789,°C
MICHOACÁN DE OCAMPO,2001,24.77745278,26.54560865,27.45034666,30.66431743,29.77613779,26.99862106,26.36716056,26.28623433,25.58082201,25.66846952,24.88819614,24.59061394,°C
MORELOS,2001,27.69259531,29.40816327,31.03655914,32.38031008,31.61792948,28.65790698,28.08149002,28.63195084,28.02952381,28.28571429,28.08087302,27.79677419,°C
NAYARIT,2001,29.63647273,32.33482143,30.91498656,34.53577175,36.28180831,35.43194444,33.80016623,33.47067685,33.15625,33.52190362,32.88055556,29.79857338,°C
NUEVO LEÓN,2001,20.32666196,24.04041877,24.43967962,29.31341454,31.10142975,33.22226801,33.79543404,33.62053769,29.36975151,27.30941196,23.92787552,21.51070241,°C
OAXACA,2001,26.25803811,27.36125158,29.06230215,30.71785714,29.91544866,28.63048048,28.54439719,28.45250074,27.41944444,27.1243619,27.04860476,26.83858651,°C
PUEBLA,2001,23.0788359,24.51533043,26.27376666,28.48891516,27.92133852,26.06094792,26.02800752,25.98193931,25.2216338,24.67252371,24.07871656,23.28256614,°C
QUERÉTARO,2001,23.04904909,24.9228022,26.5119785,28.83751196,27.96551783,26.53070175,26.55115368,25.61750849,24.26997354,23.41724168,23.44696078,23.19707661,°C
QUINTANA ROO,2001,28.26524194,31.01298077,32.00887097,32.74709402,32.49856631,32.81136752,33.26964433,32.8963882,32.79955181,31.73617315,30.47135573,30.05086733,°C
SAN LUIS POTOSÍ,2001,23.7562608,26.40015951,28.92277122,31.80020427,31.74361773,32.33315846,31.81259903,31.16685852,29.37063849,28.40952476,26.38811333,24.80578469,°C
SINALOA,2001,27.01895161,29.26775794,28.94332734,33.38571429,36.50224014,37.40873016,35.90496949,35.56356736,35.1271334,34.63840166,32.50292929,27.91691105,°C
SONORA,2001,22.01911026,24.2075472,27.31098621,31.12017559,37.22880146,38.92239102,36.9424989,37.54344798,37.67238919,33.21106338,28.9892823,23.05728708,°C
TABASCO,2001,26.5,28.3,31.9,34.6,33.1,33.9,33.8,33.4,32,30.5,29.6,28.1,°C
TAMAULIPAS,2001,22.76035012,26.77411553,28.33566226,32.02588887,33.02807893,35.41855336,35.13807393,34.53067019,31.49189055,30.07419355,27.3513837,24.89051629,°C
TLAXCALA,2001,21.39612903,22.37499573,23.32330905,25.2983871,24.04795699,22.20367816,22.35376344,22.54304783,22.04252873,21.72191324,21.0277381,20.84239631,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2001,23.67800356,25.78456928,28.44664619,31.21767196,30.85712678,32.14072351,31.33642516,30.48837987,29.96060995,28.1844268,26.97638343,24.93232801,°C
YUCATÁN,2001,29.37096774,31.8452381,32.88172043,34.975,33.66129032,34.68666667,34.18817204,34.15053764,33.69444445,31.28494624,29.20555556,29.12903226,°C
ZACATECAS,2001,21.36842353,24.54967627,24.78421751,30.43415546,28.99146247,28.40747681,28.02898353,27.55936329,25.74525382,25.56810901,23.29965636,21.70677739,°C
AGUASCALIENTES,2002,22.89857846,23.41723836,27.43924731,30.15632184,31.12298387,29.2745283,26.5437276,26.89142408,25.87916667,26.9,25.5,24.2,°C
BAJA CALIFORNIA,2002,20.19402194,23.23080108,23.02667959,24.80325875,27.04941279,31.18583351,33.02152796,33.84960558,33.744106,27.04410473,25.8378388,20.65530367,°C
BAJA CALIFORNIA SUR,2002,24.87826886,25.95516378,27.06177993,29.31239094,32.18126019,33.462728,35.6249936,36.12126976,35.27305845,30.8680767,28.73076913,24.47014701,°C
CAMPECHE,2002,29.50149165,29.80152943,32.36754032,35.96653496,36.39310036,34.05231293,34.46260698,34.50092166,32.58218625,32.246456,30.27884818,28.65599601,°C
COAHUILA  DE ZARAGOZA,2002,21.98990015,21.48209089,27.87891732,33.76112875,36.01601553,35.88596491,34.14567063,34.44516129,31.35888889,30.03136201,24.86385965,21.76433692,°C
COLIMA,2002,31.31916509,31.71218487,32.76907021,33.62291667,34.37983871,33.57916667,33.01016278,32.98225806,32.54166667,31.85075269,30.81020833,30.63041475,°C
CHIAPAS,2002,29.17189558,29.16946679,31.37932466,32.68615026,32.37929149,30.25117641,30.61891373,30.91324809,29.61009506,30.42170278,28.80319176,29.01876441,°C
CHIHUAHUA,2002,22.29076752,22.1702381,26.49419355,31.24,34.94193548,36.33333333,33.63010753,34.08817204,28.99888889,28.22086022,23.39111111,19.74275986,°C
DISTRITO FEDERAL,2002,21.70212691,21.75576923,25.89127596,26.57544379,26.24954508,24.22692308,22.84106995,23.10916276,22.04179487,22.63275434,21.28333333,20.84359265,°C
DURANGO,2002,21.74442195,21.36649784,25.88056245,30.11601651,32.16420766,31.55996074,28.98048243,28.77462628,27.82072503,27.01334654,23.34311459,20.05741877,°C
GUANAJUATO,2002,23.7352837,24.29943576,28.12640659,30.27753512,31.10373458,29.09229927,26.72771962,27.38686706,25.98995566,26.61035092,23.49492792,23.37873697,°C
GUERRERO,2002,31.20013687,32.27949468,33.95320548,35.10268503,35.09396011,32.52019581,31.72506853,32.20986382,31.04787826,31.6096437,30.1131679,30.53268166,°C
HIDALGO,2002,22.82985452,22.24328571,26.53066588,27.61568627,28.04037529,26.14709524,24.81948134,25.50790639,23.98138382,24.75268817,21.29410069,22.17,°C
JALISCO,2002,26.93084313,27.39328025,30.87658965,32.94960632,33.56109311,30.97601,28.62856475,29.10046489,28.40995191,28.45481875,26.14753404,25.611415,°C
MÉXICO,2002,20.37875411,20.86331035,23.96954168,24.73648593,24.97854015,22.88179478,21.56208423,21.79611368,21.12075913,21.73315655,19.83791717,19.96289322,°C
MICHOACÁN DE OCAMPO,2002,24.53366675,25.41931217,28.85629446,30.90228425,30.93487686,28.3200925,26.36269573,26.62858423,25.62509458,26.248267,24.29155556,23.90908005,°C
MORELOS,2002,27.81678886,29.10714286,32.46175115,33.51634146,32.66011015,28.84958333,28.51637097,29.3266129,27.59708333,27.84382376,26.14138211,26.55766129,°C
NAYARIT,2002,31.75614144,31.31428571,34.06716129,36.34933333,38.13064516,35.99666667,34,33.91451613,33.13833333,33.52741936,31.725,30.37903226,°C
NUEVO LEÓN,2002,21.84571685,21.43095238,26.01026882,29.32555556,29.94408602,29.28554867,28.06152927,28.79091995,26.97674466,26.54608295,22.34761905,21.14755078,°C
OAXACA,2002,26.95489466,26.58265459,29.90622581,31.2860066,31.43811499,28.79475694,28.78081675,29.08220604,28.61805291,28.96266763,26.27190919,28.11995968,°C
PUEBLA,2002,24.17125139,24.14153439,28.11403509,29.01136116,29.33508772,27.03462644,26.61154499,26.96606951,25.68131329,26.40826259,23.78930396,23.75241936,°C
QUERÉTARO,2002,23.24039939,23.09438776,26.84101383,28.62204707,28.98094119,27.14083333,25.52580645,26.5008489,24.86746154,25.86307988,23.01216667,22.92842742,°C
QUINTANA ROO,2002,30.14618768,30.5150974,31.87845552,34.31333333,34.66696237,33.3845614,34.13915899,34.27349462,33.17908251,32.76179966,30.99303406,29.81193294,°C
SAN LUIS POTOSÍ,2002,24.62448134,24.03361753,29.69613924,32.17965616,33.77910927,32.30121975,30.28350893,31.79372993,29.80035933,29.14957483,24.62002077,24.27090833,°C
SINALOA,2002,29.10059958,30.06628638,32.19516129,34.41042735,37.51159951,37.49212644,37.27270472,36.82495756,35.72128205,34.53225806,32.74975,28.59774194,°C
SONORA,2002,23.98422091,26.14464936,28.49456837,33.13564335,36.57711778,39.94741491,38.1042858,37.26421429,37.24758928,31.84912219,29.31166404,22.65686805,°C
TABASCO,2002,29.17857143,26.48531469,32.13636364,34.83333333,34.83333333,35,34.9375,34.5,36.0875,35.55555556,29.67230444,28.34903101,°C
TAMAULIPAS,2002,24.70191971,23.87067267,29.6602408,33.57655677,35.22311277,35.04265687,33.12399727,35.20535954,32.66975448,30.5217008,24.67563413,23.43484785,°C
TLAXCALA,2002,21.45406007,21.50089286,25.5081777,26.55366667,26.2013871,23.3175,22.53599321,22.90375,21.87966667,22.8363871,20.74516667,20.9816129,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2002,24.92144003,23.85133028,29.2209813,32.40619835,33.18152493,31.63132822,30.95454053,31.55325362,30.64660194,30.02452957,26.08439863,25.15634164,°C
YUCATÁN,2002,29.13548387,29.19017857,31.98387097,34.94333333,35.58870968,32.82916667,33.16532258,33.77822581,31.65555556,31.65725807,29.8,28.37948718,°C
ZACATECAS,2002,22.45225806,22.21268763,26.83142122,30.03196341,31.34880333,28.98810176,26.28109916,26.63666165,25.74900906,25.76754391,22.40917721,21.19114745,°C
AGUASCALIENTES,2003,22.25041006,25.06658596,27.33652269,29.94011299,32.37263441,29.68116071,27.40483859,26.50332064,25.62927053,25.19703148,25.50638889,22.4222415,°C
BAJA CALIFORNIA,2003,23.19752772,18.81253674,21.76712121,21.73230001,26.19935227,28.54310345,33.81806869,34.33673959,32.75644955,28.92331989,22.60983397,19.87351687,°C
BAJA CALIFORNIA SUR,2003,27.02300372,25.8201867,27.27312575,29.02135198,31.47369481,32.37064213,35.15498167,35.48999419,33.8713993,32.48374929,28.930911,25.82241143,°C
CAMPECHE,2003,27.8452509,32.64583333,34.36677867,35.04513889,37.82151613,35.22968898,33.97324478,33.6903015,33.51346405,31.58321737,29.82896326,27.12419355,°C
COAHUILA  DE ZARAGOZA,2003,22.02139219,24.34608396,27.71700269,31.905,36.93817204,35.33980392,33.46594982,33.96757216,30.96547511,28.03830645,26.921875,21.56330645,°C
COLIMA,2003,32.9594086,32.97678571,33.01827957,34.03444444,35.1044665,32.57666667,33.81612903,33.11949959,32.70363636,31.93919844,33.40055556,32.25564516,°C
CHIAPAS,2003,28.37890809,30.96314357,32.29252044,33.17782721,32.7880543,30.58679487,30.75885068,30.79434339,30.66735849,29.83736031,29.43248366,28.06300919,°C
CHIHUAHUA,2003,20.46299461,20.75473671,23.66882619,28.60627805,33.44744372,34.0082716,32.84672116,32.73382928,29.52085213,26.35078268,24.291464,20.20156642,°C
DISTRITO FEDERAL,2003,19.90603169,24.33918005,25.43346774,25.82921569,27.15479391,23.01171932,23.17982179,22.70075269,22.37333333,22.19193548,22.29833333,19.76935484,°C
DURANGO,2003,20.93726424,21.89825429,25.07385359,28.14246575,33.01235748,31.18104885,29.18283462,29.40296979,26.89214623,25.77854839,25.47916667,21.30252595,°C
GUANAJUATO,2003,22.74744887,26.00042171,27.98962652,30.6358165,32.41565119,28.57344589,26.49697208,26.33219515,25.83163036,25.59251529,25.47833333,23.02543683,°C
GUERRERO,2003,30.85985306,32.15091923,32.82649117,34.18540122,34.74145879,31.41369664,31.64038032,31.12098782,31.05782683,30.82402149,31.30533883,30.18676885,°C
HIDALGO,2003,20.71485088,25.59171159,26.81497261,28.46226415,29.69598296,26.18496855,25.05057821,25.14015825,24.37820513,23.26426799,23.09358974,21.49548387,°C
JALISCO,2003,26.12852503,28.2726312,30.28149999,32.76541424,34.59680705,30.88182186,28.77114854,28.18486838,27.60540404,27.33467742,28.07752381,26.23672873,°C
MÉXICO,2003,19.34396604,22.69898589,23.9829122,25.38784826,26.34856577,22.29692778,22.46575002,22.59523333,22.40642579,22.5197976,22.73866667,20.736235,°C
MICHOACÁN DE OCAMPO,2003,22.87043922,25.44415391,27.55922581,30.02214547,31.76389842,26.48550725,25.22249511,25.01841099,24.88503788,24.47934657,24.74469697,22.7221091,°C
MORELOS,2003,27.26994493,29.86335034,32.07261998,34.02458333,34.06596774,28.85008333,28.37301337,28.77087814,27.64697917,27.93028096,27.91677419,26.53982202,°C
NAYARIT,2003,31.26755609,31.08928572,32.94086022,35.19135803,37.15412186,35.42592593,33.56630824,32.65053764,31.91481481,32.42246117,32.91111111,30.26396143,°C
NUEVO LEÓN,2003,19.92327189,22.47869898,25.5921659,27.99940476,31.13672647,29.29617284,27.33423404,27.09183592,25.05287356,24.15250987,22.97041294,20.07931118,°C
OAXACA,2003,27.72613418,30.56627747,31.49649369,32.55152505,32.91056423,29.8241016,29.94489247,30.50954575,29.99387755,29.2514998,30.21560362,28.67716622,°C
PUEBLA,2003,18.44585253,22.60357143,24.30069124,27.7974359,29.25403226,26.575,24.1898263,24.42183623,23.18194445,21.97849462,21.27222222,19.09946236,°C
QUERÉTARO,2003,23.30769231,25.60491071,26.26075269,27.7704023,30.55361585,25.59388889,27.77166667,27.83636364,26.32334802,24.9297619,25.20213675,22.84102564,°C
QUINTANA ROO,2003,27.5205639,31.21964191,32.98502156,32.80624839,34.55771691,33.20280168,32.87363905,33.20512829,33.05208779,32.05806452,29.91068168,28.24028573,°C
SAN LUIS POTOSÍ,2003,22.80124692,27.0365079,30.27100309,32.5099777,35.36898441,32.83449494,29.90776114,30.81557894,29.28768267,27.79126428,26.96227373,24.09192621,°C
SINALOA,2003,31.21867572,29.12623573,31.52101133,34.07874877,37.26741181,37.55921053,36.55323996,35.65077013,34.50620783,34.34855252,32.74113786,29.602631,°C
SONORA,2003,27.42552727,24.12623712,27.68035714,31.03826578,36.65137047,39.22712751,39.15168256,37.49328485,36.50647872,34.10393531,28.29614297,25.27283978,°C
TABASCO,2003,26.91252847,31.37393365,35.35862069,34.66947891,37.52899263,34.77292683,34.14339623,34.09911111,34.25684932,31.46830266,30.41179245,26.15145119,°C
TAMAULIPAS,2003,22.17830581,25.99154532,29.77641683,32.23771608,36.36991773,35.34531895,32.70621139,33.44205689,31.8135,29.42165899,28.35794585,25.11798348,°C
TLAXCALA,2003,20.95177419,24.0725,25.45903226,26.43933333,27.2383871,22.87911111,22.93048387,23.23112903,22.4345,22.34021505,22.58316667,20.27693548,°C
VERACRUZ DE IGNACIO DE LA LLAVE,2003,23.21807238,27.53370052,30.39340261,32.23958875,35.4227858,32.75497076,31.1738584,31.37291039,30.7004329,28.6490064,27.32227848,24.32380563,°C
YUCATÁN,2003,27.02288288,32.49330784,35.63713235,33.6218254,37.97818182,36.67173913,33.2490566,34.49746835,33.93928571,32.5344294,30.40247934,27.31618257,°C
ZACATECAS,2003,21.54824172,23.71809515,26.229289,28.76196639,32.48030063,29.03660935,25.70894424,25.911276,24.73083333,24.14617178,24.70471888,21.78177419,°C
AGUASCALIENTES,2004,20.90510361,23.20926437,26.73014137,27.93484674,29.72723396,26.88952629,26.72214325,26.57876379,25.42211823,26.16711336,24.75713649,21.38750073,°C
BAJA CALIFORNIA,2004,19.87244582,19.46727273,27.20483384,26.08278388,29.85656566,31.2984375,35.20117188,34.63639344,34.23226837,26.46871166,20.85986622,19.50648855,°C
BAJA CALIFORNIA SUR,2004,23.654933,24.4358435,28.59474019,29.02589684,32.26880943,34.19831589,35.95829364,36.44051362,34.23524523,31.32269794,27.34029978,25.28794444,°C
CAMPECHE,2004,29.38505376,30.05398361,33.05324821,34.87113475,33.65800127,35.2356,34.45325743,34.70411132,33.54163399,32.18083913,30.72202614,29.44696774,°C
COAHUILA  DE ZARAGOZA,2004,19.71821632,23.65734328,29.00211346,30.96703704,34.91053763,34.79882353,34.30734767,33.54070661,31.26862745,30.59037002,25.5622549,21.33231499,°C
COLIMA,2004,30.49731183,32.78678161,34.44354839,34.52638889,35.64784946,33.37357143,33.18951613,33.88252688,32.55944444,32.7719603,33.64717949,32.54863524,°C
CHIAPAS,2004,28.98373264,29.99990902,31.21886217,32.65363164,31.4188108,30.90849359,30.73261607,31.38534232,30.50493632,30.35428473,29.6932901,29.0760622,°C
CHIHUAHUA,2004,17.88,19.96618,26.0626,27.129,33.118,34.092,32.8336,31.6917,30.07976,27.410501,20.4373,19.0649,°C
DISTRITO FEDERAL,2004,20.81818182,23.19467085,24.32258065,24.795,24.5300759,23.46166667,23.23966547,23.88172043,23.08888889,24.67561179,24.42916667,22.62036209,°C
DURANGO,2004,18.56279846,21.42681756,26.37063127,27.76034483,31.26431103,31.10333333,30.33882915,28.74636306,27.07339744,27.27156989,22.99234694,20.57271018,°C
GUANAJUATO,2004,21.66502016,24.13925123,27.51912675,28.85451178,30.00130648,26.95993127,27.09744624,27.28935155,26.38319588,26.8298304,25.87086957,22.89795027,°C
GUERRERO,2004,30.04321774,31.49548552,33.4614561,34.31415382,34.42295602,31.97145343,31.78302448,31.73771779,31.01948191,31.12664023,31.23599338,31.05182819,°C
HIDALGO,2004,21.34587814,23.59127789,24.35388994,25.25980392,25.84587814,24.42962963,24.36242884,24.91461101,24.45,24.07379032,23.19,21.18681004,°C
JALISCO,2004,23.76695151,27.10688895,30.5947098,31.48483488,32.7001363,29.00991162,28.93842505,29.17670251,28.22874402,29.26686579,28.47016949,26.42646357,°C
MÉXICO,2004,20.20355799,22.40799158,24.08935148,24.72345188,24.67711022,22.80040532,22.87759025,23.37193577,22.45803856,22.90977068,24.35196078,22.38663531,°C
MICHOACÁN DE OCAMPO,2004,21.53725038,24.06403941,26.9811828,27.91754386,28.67946499,25.40206379,24.54292115,24.72048804,24.81,25.13018433,25.21458333,23.57038123,°C
MORELOS,2004,26.21944753,28.42282804,30.38179211,31.96768116,31.91406532,27.8645614,27.43387097,27.4721562,27.22526316,27.41552419,27.53757576,25.11572581,°C
NAYARIT,2004,27.4546,30.302,34.2542,33.8416,36.9365,35.19035,33.3194,33.1714,32.90125,33.8838,31.7372,30.8577,°C
NUEVO LEÓN,2004,18.81872579,20.61085943,23.62327189,25.95297619,28.10656682,27.57115385,27.64738598,27.50222469,26.05574713,25.97664071,22.2962963,19.6429366,°C
OAXACA,2004,29.39882531,30.89963054,31.15053764,32.31904762,32.580667,32.1087,32.0918,33.3802,31.6687,30.9763,30.310092,28.4375,°C
PUEBLA,2004,19.65645161,21.52555419,22.46893668,24.59107143,25.1906682,25.66025641,26.96774194,27.27843803,25.84314815,26.23127549,24.65555556,20.73315412,°C
QUERÉTARO,2004,20.4984127,24.70818966,27.22568093,28.30375,30.17979798,27.49324895,27.54047619,28.30089286,27.11017964,26.98446602,26.26763285,23.84125874,°C
QUINTANA ROO,2004,29.8856746,30.47327781,31.65416013,32.18569022,32.43103518,32.93120763,33.19254704,33.78737781,33.24804155,32.01195783,30.9862603,29.87464421,°C
