ENTIDAD,AÑO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,UNIDAD DE MEDICION
MICHOACÁN DE OCAMPO,1994,6.979547521,8.798774035,9.975314713,11.58333333,13.9956712,14.63206349,14.01256167,14.04766231,13.72476856,13.09578517,10.4500251,9.289394792,°C
MORELOS,1994,10.96422287,12.79691558,14.42939883,15.58219697,16.75938416,16.51325758,15.66845064,15.91187683,15.61545455,15.25747801,12.85409091,12.12749267,°C
NAYARIT,1994,13.00433366,13.36742424,14.1873814,15.17714286,17.76456357,20.95630631,21.42609706,21.13584229,20.86574074,20.02098642,17.97266771,15.79638656,°C
NUEVO LEÓN,1994,6.170067353,7.250809782,9.971196513,12.69534058,16.01565312,17.82146384,17.70305595,17.09061161,15.28199003,13.78433658,11.92688664,8.574309312,°C
OAXACA,1994,13.07368706,13.51433092,14.1979013,15.82608696,16.90304147,16.94153571,16.33757207,16.49723586,16.83796068,16.09173032,14.91295359,14.30573627,°C
PUEBLA,1994,6.054484658,7.572996516,9.398361495,10.80777778,11.64992498,12.09430894,11.20273407,11.87608183,11.12740741,10.74777479,8.558444444,7.714516129,°C
QUERÉTARO,1994,6.536812144,8.226461039,9.944077875,11.3855625,13.2544311,13.14064606,12.76154715,12.59624856,11.66520865,11.39128365,9.47491358,8.361221707,°C
QUINTANA ROO,1994,17.69677419,18.83890306,18.50222469,20.17287356,21.80656682,22.66369048,22.1944346,22.11715543,21.69965517,21.40072841,19.74188889,18.15430108,°C
SAN LUIS POTOSÍ,1994,8.470512731,9.791149937,11.49739752,14.05217181,16.45441917,17.44157879,16.81580865,16.74027792,15.47904429,14.71273263,13.42615399,10.83712965,°C
SINALOA,1994,10.55161852,10.49862637,12.75614439,14.51260163,16.6483535,23.40595238,24.35829493,23.66205837,23.5207265,20.31947121,16.6475,14.08033045,°C
SONORA,1994,5.254423011,5.984687681,8.660054762,10.70410509,13.71112718,21.02427292,22.26159872,22.20061151,20.43361592,14.31590557,9.660891342,7.392715007,°C
TABASCO,1994,18.86152074,19.79864532,20.33437152,22.19609195,23.53659622,23.22183908,22.9429366,22.77007786,22.60563218,22.73870968,20.87809524,20.15762289,°C
TAMAULIPAS,1994,10.73381816,11.94573796,14.048826,16.9706899,20.3191187,21.65111272,21.65634025,20.83721879,19.50250084,18.18663529,16.77517038,13.48949392,°C
TLAXCALA,1994,2.335786429,3.569940476,5.583741935,7.044,7.957505376,8.246,7.19155466,8.079704301,7.053611111,7.283811231,4.02890509,3.554661704,°C
VERACRUZ DE IGNACIO DE LA LLAVE,1994,13.07330795,14.34780147,15.4914297,17.88231405,19.47362148,19.80226891,18.92263287,18.93361833,18.29165279,18.25959892,16.74550557,15.5906643,°C
YUCATÁN,1994,16.98800508,17.83032412,17.90804099,19.51945469,20.44532604,20.59127445,20.3968302,20.26109894,20.06306401,19.79985444,18.48397471,16.68969734,°C
ZACATECAS,1994,2.803613829,4.422827644,6.278512383,8.207890855,12.09425536,13.3944372,12.72486089,12.65966171,11.30010241,9.703150361,7.092004044,5.363518363,°C
AGUASCALIENTES,1995,3.386499403,6.030753968,6.98088411,9.424666667,12.4397009,13.41406334,12.7073599,13.29749104,11.89636364,7.760997067,6.640802469,4.221231672,°C
BAJA CALIFORNIA,1995,6.327190418,8.794565427,8.969946428,8.814580947,11.05471666,13.63450248,16.82117727,18.69187363,16.88412996,12.03022851,9.470094854,5.925184058,°C
BAJA CALIFORNIA SUR,1995,8.281850777,11.34844251,11.13854509,10.91384764,12.9970351,15.89840884,20.4311451,21.68772598,21.47257756,16.0479291,14.09624339,9.996567645,°C
CAMPECHE,1995,16.88874902,16.51096939,18.16648308,20.56789474,21.39489872,21.12142857,20.90998464,21.09308756,20.8604065,19.93248774,18.66674797,18.06319827,°C
COAHUILA  DE ZARAGOZA,1995,4.296962715,6.828680124,8.481421552,11.09261892,16.60798396,18.00207045,18.35288496,18.60206061,16.29888409,11.39631971,8.451153437,5.124735124,°C
COLIMA,1995,15.31670507,15.94834184,14.72292627,14.83493827,17.78213859,21.00839965,20.40661668,20.25899258,20.1297619,18.69479978,17.7216092,14.95243507,°C
CHIAPAS,1995,15.08934713,15.12989418,16.23621868,18.86824427,19.06508889,19.09342105,18.55035169,18.91063014,18.76293827,17.98268899,16.99638141,16.09941817,°C
CHIHUAHUA,1995,0.998576414,4.455898114,5.434128511,6.798502053,11.40526655,14.6375263,15.85916336,15.9430513,13.55247629,7.636172272,4.142558031,0.749506953,°C
DISTRITO FEDERAL,1995,5.066578784,5.524381868,6.666155792,8.105311355,9.731820172,9.726244344,10.35638645,11.00754085,10.17424242,7.736143695,7.237368421,4.868350168,°C
DURANGO,1995,1.888184998,5.276638655,5.866337761,7.516050903,12.273981,14.6292549,14.82485769,14.79844402,13.4885098,8.20113852,5.841372549,2.619117279,°C
GUANAJUATO,1995,6.459288283,8.142146,8.900077534,11.21973103,13.77763228,13.84777626,13.41123813,13.55225705,12.60787302,9.275584512,8.695981308,6.559707155,°C
GUERRERO,1995,16.47725569,17.30873132,17.97186174,19.10165385,20.30270145,20.69899158,19.69075808,19.88837008,19.74640152,18.78081839,17.96506044,16.27360207,°C
HIDALGO,1995,5.294786765,5.930570023,7.546557971,9.443729867,11.46243176,11.55797988,10.98376691,11.53282245,10.54327957,7.788848422,7.637911877,5.520636069,°C
JALISCO,1995,7.294636005,9.507539002,9.12015973,10.47639447,14.12044533,16.37379202,16.20469221,16.30730879,15.83760902,12.09196596,10.7009418,7.525449977,°C
MÉXICO,1995,3.600098576,4.390283487,5.179824345,7.016424588,9.05350047,9.50863064,9.052095102,9.87297727,8.976817818,5.955004582,5.60595619,3.679799485,°C
MICHOACÁN DE OCAMPO,1995,8.265509947,9.346997849,9.928355684,11.70672542,14.45915678,15.32370787,14.43739045,14.90634286,14.43244048,10.79272318,10.20825964,7.95734767,°C
MORELOS,1995,11.62873218,12.58380399,13.66924231,15.0375969,16.56151026,17.12170543,15.60135034,16.28973607,15.88613636,14.17881232,13.05098485,10.77021755,°C
NAYARIT,1995,13.08064516,14.90283614,13.78479263,14.47095238,17.68571429,21.29161905,21.5816888,21.76850095,21.78683473,19.90360204,17.27395538,13.52007132,°C
NUEVO LEÓN,1995,5.717797067,8.111160714,9.749085693,12.44684789,16.83734349,17.24655557,17.54910107,17.53761787,15.78796296,11.70825226,9.289245495,6.571057945,°C
OAXACA,1995,12.67960236,12.81997085,13.89028232,15.84889507,16.99894841,16.74785933,16.42435753,16.51330147,16.16527778,15.17308375,14.00595238,12.79236383,°C
PUEBLA,1995,7.650060895,8.108651912,9.294798661,11.54521835,13.47250132,13.02644068,12.3513942,12.86129032,11.66710382,10.21245276,9.17030303,7.491315137,°C
QUERÉTARO,1995,7.426576344,8.776209678,9.8739443,11.49122938,14.01650154,13.74589901,12.73520084,12.4483316,12.02500619,9.334830883,8.789311111,6.512812284,°C
QUINTANA ROO,1995,16.60468262,15.98963134,17.75515088,21.19662058,22.52799168,22.28430108,21.97953405,22.26924731,21.72310345,21.13050612,18.82551724,17.76318131,°C
SAN LUIS POTOSÍ,1995,8.923264233,10.53855197,12.18438049,14.33850197,18.14287856,17.91828245,17.24133398,17.64466815,16.92368632,13.4188865,11.81953842,9.334571842,°C
SINALOA,1995,9.95543886,13.73809524,12.9209284,12.23730159,16.49251344,21.65090188,24.49711513,24.22204114,23.64837398,19.34408602,15.8295122,10.92712729,°C
SONORA,1995,5.508376172,8.95857121,8.796881322,8.629694594,12.41607421,17.03734254,22.08706839,22.90330166,20.78282394,13.95952756,10.60098846,5.684786902,°C
TABASCO,1995,18.85352449,18.88862434,20.60023895,22.74358974,24.1670845,23.48154762,23.09475441,23.69810901,23.09218391,21.93770856,21.52885057,20.079092,°C
TAMAULIPAS,1995,11.23723883,12.28490815,14.2204915,17.4015157,21.88000369,21.68712418,21.28249526,21.4482025,20.36045296,16.87018501,14.01935802,12.1504396,°C
TLAXCALA,1995,3.361414392,3.876785714,5.421091811,7.288157895,8.889725209,9.12643739,8.452851664,9.321814073,7.568333333,5.866443302,4.917389163,2.999544321,°C
VERACRUZ DE IGNACIO DE LA LLAVE,1995,14.31846014,14.50056233,16.33940282,18.62152872,20.90273938,20.21028553,19.32239706,19.75385865,19.13909836,17.69555791,16.26130859,14.83968568,°C
YUCATÁN,1995,16.57061022,16.30024312,17.43293484,19.77866683,21.09985137,21.13012146,20.52328366,20.85961632,20.78245808,20.34608189,18.00012098,17.20328828,°C
ZACATECAS,1995,2.565504992,5.549761839,5.671790638,7.10723138,11.91763862,13.70877676,13.37461008,13.66211092,12.53362832,7.509451047,5.990284258,3.388709677,°C
AGUASCALIENTES,1996,2.809799148,4.966475096,5.743152769,8.524545455,12.62346041,13.39363636,12.96627566,12.94017595,12.45648485,10.14281525,6.293333333,5.089904421,°C
BAJA CALIFORNIA,1996,5.327311637,7.823014601,7.896497207,9.497192699,12.70512883,14.31707476,18.04117963,18.47733887,15.66449425,10.82386286,7.494432583,5.590121834,°C
BAJA CALIFORNIA SUR,1996,8.443140982,10.15778678,10.24141343,11.8093045,14.28036494,17.35109763,20.45175543,21.41403173,19.34333131,16.08688748,12.53905691,9.277700363,°C
CAMPECHE,1996,16.35389145,16.7454844,17.3521261,19.88803553,20.93256194,21.01807407,20.46186302,20.28008415,20.4624031,19.4865233,17.92265152,17.21173644,°C
COAHUILA  DE ZARAGOZA,1996,3.267488569,6.422711958,6.354240005,10.78061784,17.44514849,18.57030655,19.10927621,18.15367153,16.39498289,11.33489571,7.831825688,3.921175539,°C
COLIMA,1996,13.35638209,14.22547562,14.12495365,14.50785441,18.01129032,20.9209995,20.56608883,19.95533299,19.95425926,19.49479709,17.6454023,15.67591398,°C
CHIAPAS,1996,14.12616703,14.49219192,15.62060259,18.01804264,18.83889847,18.6764955,18.5665687,18.22783444,18.66948148,17.88267351,16.41807692,15.49329977,°C
CHIHUAHUA,1996,-0.353187896,3.586920085,3.676751577,7.203200451,13.251523,16.07420313,16.67673465,15.03655912,12.69557969,7.715902536,3.103469571,-0.479985897,°C
DISTRITO FEDERAL,1996,2.249875931,5.433416347,6.682795699,7.3,8.506973078,8.785179487,8.723655914,9.147311828,9.074444444,7.209600614,4.68547619,4.699308756,°C
DURANGO,1996,0.976486592,4.470648604,4.381822837,7.308650794,12.90222862,14.48182927,14.68100358,13.93579858,12.65541667,8.076825127,4.447649573,1.179349657,°C
GUANAJUATO,1996,4.401941748,6.416447861,7.537390029,9.812841303,13.53545927,13.46826903,13.23410215,12.97358231,13.06407249,10.39133057,7.150635584,6.41968502,°C
GUERRERO,1996,14.9214659,16.32703448,17.31043568,18.71785714,20.21119057,19.84126984,19.54868035,19.38835666,19.41701411,18.62252825,16.81946903,16.26853879,°C
HIDALGO,1996,2.909372521,4.946000592,6.302432156,8.499502841,10.49407021,11.21850746,11.05693012,11.00098918,11.58220197,8.981024668,5.51424307,5.562779156,°C
JALISCO,1996,5.559312902,8.013631354,8.391843468,10.18818465,14.76482171,16.18860825,16.04633021,15.4289187,15.54730876,13.53183424,9.360677313,7.915218251,°C
MÉXICO,1996,1.62131265,3.423156386,4.218790994,6.15760539,8.392525297,9.199851249,9.144631084,9.064206761,9.173622814,7.48901423,3.813098043,3.464429358,°C
MICHOACÁN DE OCAMPO,1996,5.400960061,7.889845095,8.681455547,10.2561565,14.16547215,14.59369259,14.1235798,13.99519271,13.9941413,12.31044065,8.875595238,7.904091995,°C
MORELOS,1996,8.774121864,10.38043478,11.64437276,13.92462121,16.32724014,16.12054264,15.48379765,15.5127566,15.46466667,14.34298738,11.49253623,10.92286738,°C
NAYARIT,1996,11.98663594,13.8385468,13.87439196,15.69714286,19.22976404,21.57174603,21.32626728,21.10737327,21.17047619,20.25047438,16.27288839,14.014174,°C
NUEVO LEÓN,1996,4.042940045,7.060242862,7.049501613,11.30106497,16.48682114,17.60329281,18.21141753,17.34387975,16.83200895,13.07500674,9.24348498,6.083146289,°C
OAXACA,1996,10.59276184,12.23796387,13.44652373,15.45594982,16.97715054,16.97859238,16.44315258,16.30672456,16.53585856,15.51313227,13.50809315,12.42387365,°C
PUEBLA,1996,4.92484879,6.911116829,8.171165402,10.00392157,11.92506203,12.40858586,11.42754342,11.6225897,11.84536659,10.39158087,7.501041667,7.432692308,°C
QUERÉTARO,1996,5.116407119,7.001893924,8.173087359,10.95206814,13.92113871,14.03318302,13.83845878,13.80839403,13.39217649,10.86136713,8.185395913,6.27531362,°C
QUINTANA ROO,1996,15.99655914,16.1208046,17.15519489,19.67044444,21.21034483,21.89688889,21.64107527,21.56462366,21.70055556,20.89602151,18.72033333,16.66440489,°C
SAN LUIS POTOSÍ,1996,6.365050482,8.665012576,10.24581523,12.39675217,16.66559701,17.16516948,16.98518802,16.47440236,16.67528882,13.98977883,10.81340974,8.574725587,°C
SINALOA,1996,8.894372294,11.95977011,11.53678955,14.20225,19.00825173,23.97894587,24.04201613,23.29651952,22.74345528,19.42857835,14.17790698,11.12672811,°C
SONORA,1996,4.266375138,8.148106478,8.032976864,10.55562148,14.56455767,20.84633137,22.27853815,21.68940045,19.14928524,14.03630153,8.773872756,5.010500998,°C
TABASCO,1996,17.28214286,18.24987685,18.97797553,21.60264368,23.08976641,23.11965517,22.96392127,22.8265233,23.59246032,22.42576937,20.62444444,19.44873272,°C
TAMAULIPAS,1996,7.817552205,11.30541909,11.87748511,15.62343784,20.67461556,21.28550565,21.66058713,20.94628994,20.7832836,17.52606992,14.18876871,11.21060805,°C
TLAXCALA,1996,0.911520517,2.640743389,3.694660734,5.948157088,7.670215376,8.404142628,7.467426172,7.547377346,7.883715651,6.453746098,2.729247312,2.712382934,°C
VERACRUZ DE IGNACIO DE LA LLAVE,1996,11.436471,13.46718762,14.37538065,17.01825397,19.75074245,19.76621485,19.38124783,19.02747224,19.59644068,17.87997091,15.42518079,14.28657089,°C
YUCATÁN,1996,15.83476558,15.73383024,16.69899957,19.41104866,20.55271771,21.14213593,20.90969831,20.77963877,20.8450215,19.95675728,18.26413085,16.54106462,°C
ZACATECAS,1996,0.945329593,4.400432641,4.315364381,6.91139881,12.50457874,13.6460929,13.31391755,12.7548953,12.35199946,8.764943746,4.557589286,3.228033114,°C
AGUASCALIENTES,1997,3.70058651,5.067532468,6.92599218,8.06,10.02062561,13.34454545,13.10674487,12.44922342,12.07454545,9.170087977,6.739197531,2.151953781,°C
BAJA CALIFORNIA,1997,6.094628099,5.335525332,7.335376303,8.623847368,13.03782162,13.24266856,15.43978352,18.65715059,17.90113137,12.25278717,8.311763983,5.495568259,°C
BAJA CALIFORNIA SUR,1997,8.19467508,8.288827706,10.84987038,11.06392013,14.92997071,17.20452748,20.83078194,22.4901243,22.02663805,17.49306423,13.39761751,9.63269887,°C
CAMPECHE,1997,16.60039339,18.05357143,19.27309384,20.25448098,20.68679936,20.82567376,20.53264376,20.52745367,20.87748349,19.92889499,19.2407483,16.96898879,°C
COAHUILA  DE ZARAGOZA,1997,2.987843046,5.551527124,8.811614001,9.645187082,13.73972233,16.8606389,17.990965,18.02188659,15.63865291,10.81860218,7.411212816,2.41553989,°C
COLIMA,1997,13.28173777,13.59861751,15.44388889,16.14388889,18.81433692,20.98518519,21.05469534,20.84157128,20.8359375,19.18850806,18.00364583,15.5358871,°C
CHIAPAS,1997,14.85801249,15.65391156,16.80881025,17.80111405,18.3935464,18.56649297,18.33515135,18.40555901,18.49435136,17.66404514,17.55729207,15.30881432,°C
CHIHUAHUA,1997,-0.48971929,0.532647985,4.599138839,5.538838259,11.06591324,15.08061561,16.10980459,15.87717612,14.58779907,7.579626582,3.122080201,-1.343377328,°C
DISTRITO FEDERAL,1997,4.616986687,7.397174254,8.395481311,9.251629073,9.624654378,10.83044218,10.27467863,9.879888084,10.28869048,8.489556553,7.588095238,5.994640114,°C
DURANGO,1997,1.30728825,3.613858079,6.353079179,7.01213708,10.22079878,13.73741217,14.15957259,14.03264496,12.61586866,7.912639746,4.711208585,0.037573329,°C
GUANAJUATO,1997,4.792566483,6.868287278,9.008356989,10.08809145,11.50764567,13.73300551,13.69413708,12.77161839,12.40973291,9.498873528,8.432258836,4.852253986,°C
GUERRERO,1997,15.41985334,16.55930783,17.89013175,18.57240999,19.68561318,19.93560331,19.39619593,19.21076238,19.14332474,18.28593306,17.49912933,16.40853625,°C
HIDALGO,1997,3.554197032,5.487887941,7.427539721,8.837742115,9.475462089,10.51897861,10.29022908,9.602703985,9.802657005,7.841335196,7.191617647,4.163490265,°C
JALISCO,1997,5.657174875,7.418793916,9.761215876,10.83466937,12.96555361,16.37469451,16.0516584,15.50635223,15.50738852,12.35725623,10.00266153,6.023317335,°C
MÉXICO,1997,2.090243769,4.297976181,5.755442362,6.831166556,7.601568704,9.267561717,9.224483326,8.448817356,9.023698632,6.80505774,5.453711013,3.408636415,°C
MICHOACÁN DE OCAMPO,1997,6.10009704,8.261947863,9.881390968,10.81600325,12.49893951,14.52888517,14.39357079,13.53770032,13.88704545,11.5812361,10.38448862,7.612917034,°C
MORELOS,1997,9.276012354,11.47104863,13.28140014,14.35777299,15.06774194,16.58234383,15.41798215,15.20269744,15.6770922,14.18160604,12.75361111,10.90411407,°C
NAYARIT,1997,11.13608871,11.90290179,13.88604944,15.45040404,18.39364919,21.94469413,21.4209813,21.18391841,21.5872549,19.08728653,15.44705882,12.11856449,°C
NUEVO LEÓN,1997,4.411156573,7.015781618,10.49210816,11.01504642,14.27573159,17.3115625,18.23498769,18.2056039,16.80801314,12.55268929,9.485717082,4.77144479,°C
OAXACA,1997,11.86219551,12.72222127,14.77088129,15.3886,16.08341479,16.82749288,16.55712366,16.1262942,16.18754108,15.42342954,14.5211519,12.56144037,°C
PUEBLA,1997,6.313620072,7.754910714,9.732487057,10.92369093,11.2556572,12.68273632,12.15069812,11.48386329,11.74541237,10.16769283,9.413948718,6.796499083,°C
QUERÉTARO,1997,5.339225806,7.619368859,9.381566821,10.87523809,12.03369023,13.81858898,13.48848943,12.70769892,12.36223317,10.05895488,9.579646776,5.880560705,°C
QUINTANA ROO,1997,16.03734255,17.7047619,18.74709678,20.384,21.50510753,21.996,21.85813844,21.72317204,21.61737165,20.77541713,20.23388889,17.68980713,°C
SAN LUIS POTOSÍ,1997,7.830752563,9.503275866,12.1633423,13.00150813,14.99224006,17.1417906,16.895716,16.66660259,15.71634811,12.80632628,12.28568036,6.973821378,°C
SINALOA,1997,9.209677419,9.803977273,12.91221198,14.40624462,18.16184602,23.39682765,23.49088522,23.38637993,23.79848485,19.35836999,15.3405303,10.50652663,°C
SONORA,1997,5.151762448,4.868472792,8.971992818,10.09863015,15.89877453,19.29058538,22.00165787,22.52488561,21.63305506,14.69551899,9.421938455,4.744918798,°C
TABASCO,1997,18.86739631,19.62538265,21.21624424,22.26896296,22.64523297,22.98096774,22.61645161,22.68763441,22.78045977,21.68406185,21.286343,18.64219132,°C
TAMAULIPAS,1997,9.445490307,12.06377524,14.93615954,15.47494281,18.86808606,21.52860565,21.49942042,21.46852969,20.02688095,16.83874919,14.3400499,9.389560139,°C
TLAXCALA,1997,1.382319508,2.753341014,4.506867846,6.431936508,6.410967742,7.601555556,7.06996663,6.620129774,7.47710728,5.81850802,4.842473118,2.970856507,°C
VERACRUZ DE IGNACIO DE LA LLAVE,1997,13.43210842,14.19923675,16.56494793,17.55713728,18.66992634,20.13262537,19.46189593,19.32195261,19.13973451,17.6389833,17.02290684,13.37820401,°C
YUCATÁN,1997,16.18983339,17.74788947,18.81725745,20.53300369,20.60563023,21.14559268,20.8832409,20.71667866,20.6384408,19.9057802,19.25367665,16.64056679,°C
ZACATECAS,1997,1.473231466,3.792063492,6.311649135,7.362250712,9.826187251,13.18721264,13.18271081,12.51654616,11.87747826,8.672097685,6.069971264,1.042456503,°C
AGUASCALIENTES,1998,2.295101553,2.216600529,5.688172043,8.037918871,11.17355401,13.7735303,13.05908809,12.72955069,12.93571429,10.51584101,6.820606061,3.494721408,°C
BAJA CALIFORNIA,1998,5.539647954,5.924584821,7.237066541,7.466856004,10.09630548,12.55172035,16.72584004,18.71900475,15.67189076,10.33097228,6.724027082,4.123293144,°C
BAJA CALIFORNIA SUR,1998,8.856698944,8.509050627,10.26482272,10.73746328,13.61183755,18.06146032,21.53198169,21.93503192,20.13133731,16.52924298,11.70786656,8.142061609,°C
CAMPECHE,1998,17.3,17.15131915,18.24140819,20.22954248,21.31588089,22.36117422,21.34655749,20.94021919,21.61420118,20.55344913,19.23424837,17.14778743,°C
COAHUILA  DE ZARAGOZA,1998,4.459775022,4.404421117,7.023758112,11.201485,16.07079193,19.59443264,19.27182524,18.05979035,16.546217,13.40048475,9.76173491,4.87229257,°C
COLIMA,1998,13.35703965,13.09846169,14.75628807,15.55434783,17.87483871,21.35533333,21.40578775,21.34715822,21.2654386,20.87300248,19.70566667,17.23338993,°C
CHIAPAS,1998,15.12461029,14.56271825,16.25291737,17.70068074,18.48338246,19.33620444,18.59831409,18.65375322,18.57856916,18.31396509,17.77344247,15.2563394,°C
CHIHUAHUA,1998,-0.760351986,-0.216323473,2.944085266,5.661765801,10.74006322,16.06522727,17.31640102,16.24557071,14.42043273,10.65804989,4.744840683,0.650719593,°C
DISTRITO FEDERAL,1998,4.68128219,5.324744898,7.518258916,11.02252747,11.62442396,11.87179487,11.1249718,10.93349876,11.24769231,10.16705069,8.883571429,5.801906158,°C
DURANGO,1998,0.156893521,1.107773825,3.699254383,6.909122807,11.32047668,14.80877623,14.9933317,13.90959471,12.60179288,10.46096222,5.758561008,1.807363275,°C
GUANAJUATO,1998,4.457801879,4.042911528,7.678672097,10.46257169,12.644048,14.42246949,13.55256317,13.01468772,13.59388679,11.43337322,8.785249839,5.690872654,°C
GUERRERO,1998,14.46864749,14.73020955,16.68727059,18.31543694,18.93591077,20.29927512,19.71821709,19.37345982,19.41905145,19.01124125,18.25494725,16.44280827,°C
HIDALGO,1998,3.548760173,3.899450549,6.589081886,9.513299632,10.01872727,11.37612233,11.00771545,10.92537313,12.09273632,10.148684,8.172474747,4.450320976,°C
JALISCO,1998,5.185684805,4.474693289,8.100219303,10.1512061,13.02984291,16.95175805,16.35137138,16.02746272,16.5213548,15.07129248,11.48560469,8.23767224,°C
MÉXICO,1998,1.767170909,1.759140187,4.363939214,7.316688344,8.0691186,10.01553966,9.442897421,9.532993822,10.34398579,8.738345194,6.554064754,3.133854258,°C
MICHOACÁN DE OCAMPO,1998,5.71313338,5.441856358,9.120228495,10.86932362,13.22871604,15.90271367,14.89771472,14.59183173,15.201762,13.60976902,11.51287175,7.852394348,°C
MORELOS,1998,8.866129032,8.953571429,11.98380514,15.63553333,15.78232258,17.27045253,16.0969086,15.81276882,16.63666667,15.53587887,13.70537415,10.51073029,°C
NAYARIT,1998,11.18447581,10.2245671,12.52150538,14.02464647,16.56945359,22.28989137,21.17884251,20.98244782,21.50969697,20.96076449,17.1484375,14.09408602,°C
NUEVO LEÓN,1998,6.466590308,6.552587539,9.327585328,12.74519326,16.79095315,19.54690383,19.31204723,18.97034947,17.84637615,14.65073021,12.45968801,6.241310636,°C
OAXACA,1998,12.33526758,11.94161271,14.18532607,16.06057907,16.86656969,17.92790525,17.06038899,16.40990551,16.80369017,15.82787674,14.60926971,12.38890874,°C
PUEBLA,1998,5.891347731,5.97630347,8.335734767,11.12754588,11.93327167,13.31517636,12.19539311,12.33922069,13.52741753,11.47791667,9.542640103,6.34719233,°C
QUERÉTARO,1998,5.694274194,5.290311987,8.186978124,11.04290275,12.91909529,14.20246913,13.82285444,13.08078729,13.83059524,11.82034383,10.06267258,6.407969881,°C
QUINTANA ROO,1998,17.52170088,16.60376401,17.17727704,19.66333333,21.06565465,22.56334842,21.91652004,21.53069404,22.32588235,21.12504744,19.49245098,16.93036053,°C
SAN LUIS POTOSÍ,1998,8.482344214,8.28928161,11.01858473,13.53805803,16.16339694,18.58481323,17.57676146,17.51542495,17.61540208,15.19975222,13.731753,9.327613834,°C
SINALOA,1998,9.919804951,9.471760797,11.44842375,12.70492424,16.34352123,23.72946128,24.16458944,23.70043988,23.81821705,21.37420389,14.83169935,10.07590133,°C
SONORA,1998,5.060676566,5.015577822,7.29122825,8.285182074,12.55478446,18.28388313,23.21694264,22.52812221,21.19457822,15.70965812,8.982237983,4.423936185,°C
TABASCO,1998,19.55443085,18.58164903,19.9105673,21.74195402,23.4342718,24.32091954,22.91856631,22.71371655,23.41088417,22.70576037,21.96035714,19.69752518,°C
TAMAULIPAS,1998,12.29702538,11.84549009,14.68469508,16.9658197,20.34194459,23.00432836,22.36353861,21.98670278,21.66520988,18.32422454,16.90660833,11.54585099,°C
TLAXCALA,1998,1.137238672,1.375115207,3.394306526,7.097962963,7.099569892,8.821370541,8.375572405,8.508495551,10.15697917,7.920084005,5.448279454,2.210722611,°C
VERACRUZ DE IGNACIO DE LA LLAVE,1998,14.68887245,14.09129654,15.91956477,17.90884952,19.71535957,21.23118687,19.72830297,19.5497262,20.15828746,18.58855038,17.48699887,14.44329213,°C
YUCATÁN,1998,16.96617524,16.71485791,17.30534256,20.23225012,21.78311999,22.8325731,21.93096511,21.74444523,22.17402917,21.53179563,19.39555364,17.17166539,°C
ZACATECAS,1998,0.738003402,0.464871854,4.253483589,6.943422845,10.91297114,14.83899056,13.97457191,13.6790162,13.00138963,11.09558108,6.506460177,3.33479296,°C
AGUASCALIENTES,1999,1.190334101,4.676977041,7.108006912,10.05208333,11.60253456,13.91934524,12.68721198,12.26756912,11.46,8.514956012,3.945238095,1.431378299,°C
BAJA CALIFORNIA,1999,4.63644682,5.201505698,5.624841461,7.230415088,10.0840274,12.59451799,16.76728761,16.38454152,14.99545261,12.01320484,8.28209676,5.023252331,°C
BAJA CALIFORNIA SUR,1999,7.430661466,8.757947197,8.952622958,10.7700582,12.75263379,16.36971059,19.30979148,20.19833219,19.74238446,15.73004775,11.70430272,7.614835345,°C
CAMPECHE,1999,16.40146237,16.66522988,18.0484543,20.71300073,21.6265905,20.82056738,20.7,20.94509116,20.7101772,19.51149194,16.69893617,16.11213038,°C
COAHUILA  DE ZARAGOZA,1999,3.242784946,6.134632035,8.353812317,13.84438596,16.1172043,18.45098039,17.97514231,18.54671446,17.18851852,10.9704584,6.072962963,3.068873797,°C
COLIMA,1999,12.52817204,14.74511905,14.26709677,15.85632184,17.20711902,20.37836617,20.49615385,20.19414576,20.62095238,19.68824885,16.39314815,13.53104839,°C
CHIAPAS,1999,14.51358426,14.80771062,15.72739699,18.05898463,18.66156457,18.49218698,18.2385513,18.4217343,18.65606807,17.66372838,15.80826115,14.62041768,°C
CHIHUAHUA,1999,-0.153592796,2.567790349,4.335544928,8.567030651,11.76696089,15.57724835,16.49638513,16.33946902,15.143665,7.556795283,3.364179894,-0.896776897,°C
DISTRITO FEDERAL,1999,4.621970914,6.402958153,8.09056696,10.65340909,10.92903226,11.90104493,10.66568915,10.84944383,10.55909091,8.935364209,5.898873563,4.485842821,°C
DURANGO,1999,-0.369719088,3.392162172,4.812294703,9.17058398,11.35032855,14.43510288,13.90893426,13.86624217,12.61150041,6.626905845,2.350643703,-0.298271102,°C
GUANAJUATO,1999,3.829715774,6.09676466,8.12739307,10.79192188,12.20538213,13.47286982,12.20807959,12.30412388,11.34604883,8.639334357,5.476189808,3.954760385,°C
GUERRERO,1999,15.00208028,16.35930246,16.92990658,18.35222869,19.69712263,19.68060105,19.13876146,19.01349256,18.88586772,17.71736441,16.22469836,14.5555179,°C
HIDALGO,1999,3.622617723,5.100250627,7.442372881,9.152441255,9.993980678,11.35744854,10.40743576,10.70963837,9.998445354,7.46360374,4.514137931,3.545226429,°C
